GeneID	Name	ProteinID	LFC_2hpf/Egg	LFC_4hpf/Egg	LFC_6hpf/Egg	LFC_8hpf/Egg	LFC_24hpf/Egg	Padj_2hpf/Egg	Padj_4hpf/Egg	Padj_6hpf/Egg	Padj_8hpf/Egg	Padj_24hpf/Egg	Gene_name	Gene_stable_ID	Transcript_stable_ID	Protein_stable_ID	Transcript_name	Gene_Synonym	Gene_type	Gene_description
ENSDARG00000039872	lamtor2	ENSDARP00000058324	2.06273628859996	1.57405303276626	2.13335392671821	2.31160563251704	2.62012494752816	0.00044894669270541	0.00186611084186399	8.88800002281843e-05	3.69228894472082e-05	5.8519220121949e-06	lamtor2	ENSDARG00000039872	ENSDART00000058325	ENSDARP00000058324	lamtor2-201		protein_coding	late_endosomal/lysosomal_adaptor,_MAPK_and_MTOR_activator_2_[Source:ZFIN;Acc:ZDB-GENE-040801-63]
ENSDARG00000014068	pgam1b	ENSDARP00000108556	2.96308201273908	3.53840005313883	3.96111121976404	4.95243005638394	4.2774455354756	0.000521562970138335	5.86282090024608e-05	1.1145008027696e-05	9.7826408945045e-07	1.95309918701828e-06	pgam1b	ENSDARG00000014068	ENSDART00000122601	ENSDARP00000108556	pgam1b-201		protein_coding	phosphoglycerate_mutase_1b_[Source:ZFIN;Acc:ZDB-GENE-030131-5376]
ENSDARG00000018562	cope	ENSDARP00000008262	3.33646118412943	3.62265789135048	3.06305614512039	2.73136882906086	3.32772196396009	0.000554112910132165	0.000151954183996238	0.000317742918327237	0.000745394873754786	7.42773952756476e-05	cope	ENSDARG00000018562	ENSDART00000004398,ENSDART00000157422	ENSDARP00000008262,ENSDARP00000137243	cope-201,cope-202		protein_coding	COPI_coat_complex_subunit_epsilon_[Source:ZFIN;Acc:ZDB-GENE-041114-59]
ENSDARG00000054155	pcna	ENSDARP00000070780	3.80654419259004	5.88426420744596	2.30918570762023	2.53177387502732	3.77009217340296	0.000598105146685373	7.62169846290995e-06	0.00638739255757673	0.00365723827324302	8.50265057320493e-05	pcna	ENSDARG00000054155	ENSDART00000076304	ENSDARP00000070780	pcna-201		protein_coding	proliferating_cell_nuclear_antigen_[Source:ZFIN;Acc:ZDB-GENE-000210-8]
ENSDARG00000078233	ctnnd1	XP_021332611	3.31553299520197	4.0983128177334	4.62617645252189	4.98382616905933	5.40035004727629	0.00064471395535753	5.49340237006332e-05	9.34169528804837e-06	3.6747304438747e-06	7.36620241048302e-07	ctnnd1	ENSDARG00000078233	ENSDART00000159450,ENSDART00000106048,ENSDART00000159340,ENSDART00000170654,ENSDART00000170512,ENSDART00000157763,ENSDART00000166324,ENSDART00000179560	ENSDARP00000133414,ENSDARP00000096826,,ENSDARP00000134101,ENSDARP00000133339,ENSDARP00000140042,ENSDARP00000143408	ctnnd1-204,ctnnd1-201,ctnnd1-203,ctnnd1-207,ctnnd1-206,ctnnd1-202,ctnnd1-205,ctnnd1-208		protein_coding	catenin_(cadherin-associated_protein),_delta_1_[Source:ZFIN;Acc:ZDB-GENE-110208-9]
ENSDARG00000045620	nansa	ENSDARP00000067085	1.64265241500605	1.7497982495009	2.99680002531149	3.18180728325693	2.13802693510153	0.00064471395535753	0.000210822723168444	6.71302289254905e-07	2.51667550045594e-07	7.08541766552349e-06	nansa	ENSDARG00000045620	ENSDART00000067086	ENSDARP00000067085	nansa-201		protein_coding	N-acetylneuraminic_acid_synthase_a_[Source:ZFIN;Acc:ZDB-GENE-030131-1500]
ENSDARG00000032575	ywhaz	ENSDARP00000041959	1.16914864359009	1.88881962117309	2.65872364928733	3.21344310500953	3.3173554996432	0.00064471395535753	6.0252671485227e-06	8.24537708166243e-08	8.89625414571975e-09	1.93635397257133e-09	ywhaz	ENSDARG00000032575	ENSDART00000041960	ENSDARP00000041959	ywhaz-201		protein_coding	tyrosine_3-monooxygenase/tryptophan_5-monooxygenase_activation_protein,_zeta_polypeptide_[Source:ZFIN;Acc:ZDB-GENE-030131-8554]
ENSDARG00000007323	chmp4bb	ENSDARP00000023938	2.28518760257575	2.94020262253756	3.56281424089741	2.89883757558148	3.63963325784394	0.000696437769188301	4.27561444785131e-05	3.24533538812235e-06	1.94913575146441e-05	1.05019968704469e-06	chmp4bb	ENSDARG00000007323	ENSDART00000149418,ENSDART00000015193	ENSDARP00000124234,ENSDARP00000023938	chmp4bb-202,chmp4bb-201		protein_coding	charged_multivesicular_body_protein_4Bb_[Source:ZFIN;Acc:ZDB-GENE-040426-2812]
ENSDARG00000030441	ppa1b	ENSDARP00000040408	2.08301823453789	2.81167818768284	4.15493180198389	4.28397464825364	3.65661897439689	0.000704020521737569	2.86454550055551e-05	3.24777896984948e-07	1.53791611901328e-07	3.79034241784014e-07	ppa1b	ENSDARG00000030441	ENSDART00000040409,ENSDART00000141946	ENSDARP00000040408,	ppa1b-201,ppa1b-202		protein_coding	inorganic_pyrophosphatase_1b_[Source:ZFIN;Acc:ZDB-GENE-050417-375]
ENSDARG00000012946	syap1	ENSDARP00000025772	2.49220102255974	1.31536193367978	0.579564848465537	1.00806584163101	0.16500166672909	0.000770531259572966	0.0253986764632897	0.23716875023994	0.0547178850870403	0.722129955301004	syap1	ENSDARG00000012946	ENSDART00000012234,ENSDART00000149245,ENSDART00000148948,ENSDART00000149593	ENSDARP00000025772,	syap1-201,syap1-203,syap1-202,syap1-204		protein_coding	synapse_associated_protein_1_[Source:ZFIN;Acc:ZDB-GENE-040426-917]
ENSDARG00000016319	c9	ENSDARP00000121323	1.75462913948137	1.77582446578506	2.45203042784259	2.74244081749486	3.38099612606883	0.000979819577634528	0.000473339164769428	1.48127449487691e-05	3.9198058888111e-06	2.0961770593761e-07	c9	ENSDARG00000016319	ENSDART00000147291,ENSDART00000147132	,ENSDARP00000121323	c9-202,c9-201		protein_coding	complement_component_9_[Source:ZFIN;Acc:ZDB-GENE-050522-442]
ENSDARG00000012553	rap1aa	ENSDARP00000116523	2.10427170992249	2.54664109638435	2.97651887839002	3.18123438058746	3.43924973706919	0.00098664319306171	0.0001086495983451	1.33639107616231e-05	5.66900392851928e-06	1.21349482620229e-06	rap1aa	ENSDARG00000012553	ENSDART00000131580,ENSDART00000050671	ENSDARP00000116523,ENSDARP00000050670	rap1aa-202,rap1aa-201		protein_coding	RAP1A,_member_of_RAS_oncogene_family_a_[Source:ZFIN;Acc:ZDB-GENE-040625-167]
ENSDARG00000104674	cct2	NP_958863	2.46157770760988	2.59055541266926	3.01124906610256	3.35517501720451	3.95093065327456	0.00099593527664674	0.000358685097326332	4.86794297763303e-05	1.52173451630807e-05	1.46690977074594e-06	cct2	ENSDARG00000104674	ENSDART00000168273	ENSDARP00000136096	cct2-201		protein_coding	chaperonin_containing_TCP1,_subunit_2_(beta)_[Source:ZFIN;Acc:ZDB-GENE-020419-6]
ENSDARG00000032430	ppp2r1bb	ENSDARP00000017693	2.14871675240837	3.1328937238711	3.81150760160822	4.19854842600993	4.66105476262548	0.00103294097294139	2.07023894768436e-05	1.53475830203856e-06	4.42806684696719e-07	6.4993388824794e-08	ppp2r1bb	ENSDARG00000032430	ENSDART00000016860,ENSDART00000135541	ENSDARP00000017693,	ppp2r1bb-201,ppp2r1bb-202		protein_coding	protein_phosphatase_2,_regulatory_subunit_A,_beta_b_[Source:ZFIN;Acc:ZDB-GENE-040927-20]
ENSDARG00000041878	rab11ba	ENSDARP00000061365	1.42970051049799	1.56347534625633	2.23496367069476	2.36081344257711	2.26942107885408	0.00132171880258814	0.000337594774305655	6.88801666300257e-06	3.33597824061546e-06	2.23476531312414e-06	rab11ba	ENSDARG00000041878	ENSDART00000148739,ENSDART00000061366,ENSDART00000133793	,ENSDARP00000061365,ENSDARP00000114922	rab11ba-203,rab11ba-201,rab11ba-202		protein_coding	RAB11B,_member_RAS_oncogene_family,_a_[Source:ZFIN;Acc:ZDB-GENE-040426-2860]
ENSDARG00000092115	eif4a1a	ENSDARP00000058912	1.86140063666185	2.5609778894435	3.4037696183436	4.09524488022379	4.88390149432837	0.00132171880258814	4.51622402025027e-05	1.51553806564012e-06	1.60291543611044e-07	1.09340354928887e-08	eif4a1a	ENSDARG00000092115	ENSDART00000058913,ENSDART00000146681,ENSDART00000142772,ENSDART00000140694,ENSDART00000173617	ENSDARP00000058912,	eif4a1a-201,eif4a1a-204,eif4a1a-203,eif4a1a-202,eif4a1a-205		protein_coding	eukaryotic_translation_initiation_factor_4A1A_[Source:ZFIN;Acc:ZDB-GENE-031030-2]
ENSDARG00000035679	PSMA2	ENSDARP00000051749	2.02095896074093	2.82833025589181	3.93031329871164	4.49780173557864	4.19126185243696	0.00144552881599348	4.31885386379486e-05	9.26491082242704e-07	1.60283612249189e-07	1.58921626140861e-07	psma2b	ENSDARG00000035679	ENSDART00000051750,ENSDART00000155525	ENSDARP00000051749,ENSDARP00000127697	psma2b-201,psma2b-202		protein_coding	proteasome_20S_subunit_alpha_2b_[Source:ZFIN;Acc:ZDB-GENE-060503-941]
ENSDARG00000099079	aclya	ENSDARP00000131909	1.27721528572128	2.04367853291973	3.25223670831402	3.57316603818329	3.11873807329774	0.00148617198103959	1.46774928602339e-05	7.5525548437021e-08	2.03894302038034e-08	2.91796229433095e-08	aclya	ENSDARG00000099079	ENSDART00000164663,ENSDART00000165104	ENSDARP00000131909,	aclya-201,aclya-202		protein_coding	ATP_citrate_lyase_a_[Source:ZFIN;Acc:ZDB-GENE-031113-1]
ENSDARG00000073801	si:dkeyp-104h9	ENSDARP00000117599	1.83392411276074	2.62104450643694	3.05432677828892	2.1089472237069	2.55846827713144	0.00150809279268425	3.92960041873384e-05	4.45317811881911e-06	0.00011782466167101	1.0031157893599e-05	si:dkeyp-104h9.5	ENSDARG00000073801	ENSDART00000145429	ENSDARP00000117599	si:dkeyp-104h9.5-201		protein_coding	si:dkeyp-104h9.5_[Source:ZFIN;Acc:ZDB-GENE-081104-449]
ENSDARG00000061282	glg1a	ENSDARP00000144623	1.3983885521482	1.57484678036424	1.63685365641509	1.21248095562297	0.849544888364907	0.00151716580651159	0.00032947132465936	0.000119261839223315	0.0012983729647304	0.00758484704742288	GLG1	ENSDARG00000061282	ENSDART00000154045,ENSDART00000155137,ENSDART00000156647,ENSDART00000087247	ENSDARP00000129848,,ENSDARP00000129523,ENSDARP00000081681	GLG1-201,GLG1-202,GLG1-203,GLG1-204		protein_coding	golgi_glycoprotein_1_[Source:HGNC_Symbol;Acc:HGNC:4316]
ENSDARG00000029722	hmgb2a	ENSDARP00000047158	2.44169752443685	3.58513048373529	3.75182058113004	3.64687198172307	5.06996476897675	0.00167861270923041	3.5876608530325e-05	1.19157100271257e-05	1.26691078814315e-05	2.04207129362292e-07	hmgb2a	ENSDARG00000029722	ENSDART00000142060,ENSDART00000137451,ENSDART00000142811,ENSDART00000047159	,ENSDARP00000123575,ENSDARP00000114997,ENSDARP00000047158	hmgb2a-203,hmgb2a-202,hmgb2a-204,hmgb2a-201		protein_coding	high_mobility_group_box_2a_[Source:ZFIN;Acc:ZDB-GENE-051120-126]
ENSDARG00000044304	prrc1	ENSDARP00000065044	2.44643669011119	2.35793267132381	1.04059653039293	0.988493338913806	0.316090106707346	0.00176139524569995	0.0012262564153458	0.0613949829309424	0.0798337162997866	0.529355775876546	prrc1	ENSDARG00000044304	ENSDART00000065045,ENSDART00000175513	ENSDARP00000065044,ENSDARP00000144236	prrc1-201,prrc1-202		protein_coding	proline-rich_coiled-coil_1_[Source:ZFIN;Acc:ZDB-GENE-041024-9]
ENSDARG00000039279	golga5	ENSDARP00000057385	2.44917351666926	2.28989272396222	1.32119256591945	0.745801692145159	1.58936261282993	0.00177049072650891	0.00152019566371249	0.0242063507891166	0.180292928924955	0.00571036276124059	golga5	ENSDARG00000039279	ENSDART00000057386	ENSDARP00000057385	golga5-201		protein_coding	golgin_A5_[Source:ZFIN;Acc:ZDB-GENE-040426-2749]
ENSDARG00000111702	BX323086	ENSDARP00000149106	2.04676265320483	3.69979053144515	4.00015187549345	4.78796689058993	4.65137199503346	0.00177837698349179	6.8107469357509e-06	1.23867358040894e-06	1.41566704801043e-07	8.73819133267038e-08	ENSDARG00000111702	ENSDARG00000111702	ENSDART00000192877	ENSDARP00000149106			protein_coding	
ENSDARG00000026871	uchl1	ENSDARP00000034536	1.04187013402802	1.76902127394382	2.72513543859406	2.8119939689602	2.66693092450236	0.00214235096187831	1.33257561225395e-05	9.06128135437793e-08	4.4099022847156e-08	2.92654376165409e-08	uchl1	ENSDARG00000026871	ENSDART00000171830,ENSDART00000036797	,ENSDARP00000034536	uchl1-202,uchl1-201		protein_coding	ubiquitin_carboxyl-terminal_esterase_L1_(ubiquitin_thiolesterase)_[Source:ZFIN;Acc:ZDB-GENE-030131-3844]
ENSDARG00000054746	uggt1	ENSDARP00000107250	1.23837136729425	1.25380030925675	1.41531054061951	0.890554068445336	1.41391787263805	0.00219251462172623	0.00108000986177883	0.000212133240865672	0.00656155687653262	0.000103719799938477	uggt1	ENSDARG00000054746	ENSDART00000123886,ENSDART00000192631,ENSDART00000180824,ENSDART00000191746	ENSDARP00000107250,ENSDARP00000153210,ENSDARP00000152664,ENSDARP00000148534	uggt1-201,uggt1-204,uggt1-202,uggt1-203		protein_coding	UDP-glucose_glycoprotein_glucosyltransferase_1_[Source:ZFIN;Acc:ZDB-GENE-061103-619]
ENSDARG00000098853	ehd1a	ENSDARP00000142374	2.05823266161592	3.21518899886913	3.8388700586023	3.92942293334753	4.57837456369628	0.00219251462172623	2.80255559776881e-05	2.43371175755579e-06	1.54982536796639e-06	1.44945540531454e-07	ehd1a	ENSDARG00000098853	ENSDART00000173209	ENSDARP00000142374	ehd1a-201		protein_coding	EH-domain_containing_1a_[Source:ZFIN;Acc:ZDB-GENE-040426-2518]
ENSDARG00000004906	stip1	ENSDARP00000100503	1.61117503062189	1.45746490582177	2.93952958803313	3.15322770475384	3.42991610371797	0.00234380916328472	0.00244663441769507	3.12920788816708e-06	1.2863075572048e-06	2.46605110690766e-07	stip1	ENSDARG00000004906	ENSDART00000112488,ENSDART00000149379,ENSDART00000041441	ENSDARP00000100503,,ENSDARP00000041440	stip1-202,stip1-203,stip1-201		protein_coding	stress-induced_phosphoprotein_1_[Source:ZFIN;Acc:ZDB-GENE-041121-17]
ENSDARG00000005513	naca	ENSDARP00000136310	1.78319068787116	2.93918624422672	3.69819442286249	4.03996035437094	5.40775614483403	0.00242402627412386	1.90757646565601e-05	9.87216602292687e-07	2.82574267442593e-07	5.8809288619977e-09	naca	ENSDARG00000005513	ENSDART00000014723,ENSDART00000140302,ENSDART00000144800,ENSDART00000181009,ENSDART00000162822	ENSDARP00000025953,ENSDARP00000121027,ENSDARP00000112826,ENSDARP00000153876,ENSDARP00000136310	naca-201,naca-202,naca-203,naca-205,naca-204		protein_coding	nascent_polypeptide_associated_complex_subunit_alpha_[Source:ZFIN;Acc:ZDB-GENE-020423-4]
ENSDARG00000057303	galnt7	ENSDARP00000074379	2.00678518852332	2.40457391254821	2.5988080547995	1.74825489295943	1.85722013084835	0.00251352278969152	0.000331970526380999	8.45741007782366e-05	0.00199392168863259	0.000672997552091365	galnt7	ENSDARG00000057303	ENSDART00000140239,ENSDART00000135666,ENSDART00000079928,ENSDART00000179352	,ENSDARP00000118387,ENSDARP00000074379,ENSDARP00000144558	galnt7-203,galnt7-202,galnt7-201,galnt7-204		protein_coding	UDP-N-acetyl-alpha-D-galactosamine:_polypeptide_N-acetylgalactosaminyltransferase_7_[Source:ZFIN;Acc:ZDB-GENE-050522-284]
ENSDARG00000101813	nap1l1	XP_005171723	1.04166297346776	1.53181954109453	2.58273309689434	2.91037641295403	2.37848502235713	0.00264727876638907	5.86282090024608e-05	1.88418961035373e-07	4.32933802116213e-08	1.44525020365721e-07	nap1l1	ENSDARG00000101813	ENSDART00000177727	ENSDARP00000143696	nap1l1-201		protein_coding	nucleosome_assembly_protein_1-like_1_[Source:ZFIN;Acc:ZDB-GENE-030516-2]
ENSDARG00000103994	ppiab	ENSDARP00000134856	1.20608456103515	1.37284017978247	1.96893761650351	2.19321006421792	1.81195888038296	0.00264727876638907	0.000531061604693234	1.19157100271257e-05	3.33659600401962e-06	1.01765519623186e-05	ppiab	ENSDARG00000103994	ENSDART00000166085	ENSDARP00000134856	ppiab-201		protein_coding	peptidylprolyl_isomerase_Ab_(cyclophilin_A)_[Source:ZFIN;Acc:ZDB-GENE-030131-7459]
ENSDARG00000054833	nucb1	ENSDARP00000133918	2.39780283710667	2.56669611966937	2.89791503284677	2.18625275248382	3.72208292738775	0.00264727876638907	0.000869339730742121	0.000165385345780471	0.00151952476639276	7.49277885297427e-06	nucb1	ENSDARG00000054833	ENSDART00000077089,ENSDART00000165920	ENSDARP00000071557,ENSDARP00000133918	nucb1-201,nucb1-202		protein_coding	nucleobindin_1_[Source:ZFIN;Acc:ZDB-GENE-060825-222]
ENSDARG00000100371	eef2b	ENSDARP00000131100	1.10149614891599	1.67824627918559	2.5748270488354	2.9081867661467	3.53372177184141	0.00287068003275545	4.61523436596424e-05	3.89764803157142e-07	7.51108960497132e-08	4.26010224976195e-09	eef2b	ENSDARG00000100371	ENSDART00000168497	ENSDARP00000131100	eef2b-201		protein_coding	eukaryotic_translation_elongation_factor_2b_[Source:ZFIN;Acc:ZDB-GENE-030131-5128]
ENSDARG00000020101	psmc2	ENSDARP00000011083	1.5508889036068	2.59159889761599	3.5466075652535	3.82905384429182	3.99502497373542	0.00288766933624164	2.07023894768436e-05	4.8382545061244e-07	1.53791611901328e-07	4.31739097888743e-08	psmc2	ENSDARG00000020101	ENSDART00000019647	ENSDARP00000011083	psmc2-201		protein_coding	proteasome_26S_subunit,_ATPase_2_[Source:ZFIN;Acc:ZDB-GENE-040426-1327]
ENSDARG00000013776	thop1	ENSDARP00000109333	1.95657047581154	2.07485243568316	3.78269168036631	4.03230159610679	3.51461570964032	0.00288766933624164	0.00102554445571293	2.47700401612755e-06	1.07136113711724e-06	1.97713470069087e-06	thop1	ENSDARG00000013776	ENSDART00000154009,ENSDART00000156974,ENSDART00000046670,ENSDART00000125619	ENSDARP00000128894,ENSDARP00000129723,ENSDARP00000046669,ENSDARP00000109333	thop1-203,thop1-204,thop1-201,thop1-202		protein_coding	thimet_oligopeptidase_1_[Source:ZFIN;Acc:ZDB-GENE-040718-47]
ENSDARG00000002536	tm9sf4	ENSDARP00000013759	1.43811255373013	2.06109688234957	2.63927146761169	2.08932368353769	2.31746561881884	0.00303538760679799	9.14685116569204e-05	4.42794018216209e-06	3.29531532297317e-05	6.29242962031143e-06	tm9sf4	ENSDARG00000002536	ENSDART00000006765	ENSDARP00000013759	tm9sf4-201		protein_coding	transmembrane_9_superfamily_protein_member_4_[Source:ZFIN;Acc:ZDB-GENE-040426-1575]
ENSDARG00000009724	rpn2	ENSDARP00000146160	1.25247742461471	1.39740445383636	1.41687292317472	1.00668107076223	1.9398259883484	0.00316905473401954	0.000766701001577462	0.000372160818372474	0.00442984007469697	9.82099502328907e-06	rpn2	ENSDARG00000009724	ENSDART00000160441,ENSDART00000171250,ENSDART00000165010,ENSDART00000167985,ENSDART00000163031,ENSDART00000010684,ENSDART00000191714,ENSDART00000124968,ENSDART00000191164	,ENSDARP00000132300,ENSDARP00000140093,ENSDARP00000131637,ENSDARP00000138999,ENSDARP00000012197,ENSDARP00000146160,ENSDARP00000106080,ENSDARP00000146466	rpn2-203,rpn2-207,rpn2-205,rpn2-206,rpn2-204,rpn2-201,rpn2-209,rpn2-202,rpn2-208		protein_coding	ribophorin_II_[Source:ZFIN;Acc:ZDB-GENE-030131-7928]
ENSDARG00000101794	atp6v0e1	ENSDARP00000149688	2.22756904688658	2.69257876672477	3.19274048959158	3.30204735250254	4.90089771346368	0.00316905473401954	0.000412631960423885	4.73935438028822e-05	2.86109613140332e-05	2.76655650840231e-07	atp6v0e1	ENSDARG00000101794	ENSDART00000166708,ENSDART00000188151	ENSDARP00000132755,ENSDARP00000149688	atp6v0e1-201,atp6v0e1-202		protein_coding	ATPase_H+_transporting_V0_subunit_e1_[Source:ZFIN;Acc:ZDB-GENE-041010-133]
ENSDARG00000059680	fscn1a	ENSDARP00000077647	1.44353461928966	1.88236790257464	3.84843288271628	4.26856503237901	4.820683515294	0.00343738502477748	0.000237333535754143	1.42755939409519e-07	3.77189944341238e-08	3.60351824071027e-09	fscn1a	ENSDARG00000059680	ENSDART00000083212	ENSDARP00000077647	fscn1a-201		protein_coding	fascin_actin-bundling_protein_1a_[Source:ZFIN;Acc:ZDB-GENE-031009-1]
ENSDARG00000042837	atp1b3b	ENSDARP00000062873	2.77802595502456	3.22347937424739	3.2988173131127	2.12201374382153	3.30448123549578	0.00358421119668176	0.000647126189282524	0.000277653503713085	0.00681632047149244	0.000132470092485439	atp1b3b	ENSDARG00000042837	ENSDART00000062874	ENSDARP00000062873	atp1b3b-201		protein_coding	ATPase_Na+/K+_transporting_subunit_beta_3b_[Source:ZFIN;Acc:ZDB-GENE-001127-1]
ENSDARG00000025275	gbgt1l1	ENSDARP00000018900	2.3367856094662	2.737799021907	3.09159655035066	2.21054808350216	1.64676686903981	0.00452178964530251	0.000739692035877855	0.000140854870600387	0.00193723696640229	0.00726414605555269	gbgt1l1	ENSDARG00000025275	ENSDART00000019992,ENSDART00000142064,ENSDART00000139020,ENSDART00000189419	ENSDARP00000018900,ENSDARP00000124763,ENSDARP00000117057,ENSDARP00000156104	gbgt1l1-201,gbgt1l1-203,gbgt1l1-202,gbgt1l1-204		protein_coding	globoside_alpha-1,3-N-acetylgalactosaminyltransferase_1,_like_1_[Source:ZFIN;Acc:ZDB-GENE-040426-1117]
ENSDARG00000061338	ddx6	ENSDARP00000149027	2.63465052208656	2.88197829120328	0.147467907031951	0.819664919538369	1.00502850203432	0.00489245911484685	0.00129711933306038	0.825343061261196	0.232017971861425	0.11180747230603	ddx6	ENSDARG00000061338	ENSDART00000185638,ENSDART00000087382	ENSDARP00000149027,ENSDARP00000081816	ddx6-202,ddx6-201		protein_coding	DEAD_(Asp-Glu-Ala-Asp)_box_helicase_6_[Source:ZFIN;Acc:ZDB-GENE-070912-83]
ENSDARG00000036335	c1galt1c1	ENSDARP00000052788	1.65394418171131	2.07357636915854	2.28882501089563	1.02339413556532	1.34682007175413	0.00495316357222429	0.000476146951819929	0.000106431943197959	0.025697252949685	0.00321571157869717	c1galt1c1	ENSDARG00000036335	ENSDART00000052789	ENSDARP00000052788	c1galt1c1-201		protein_coding	C1GALT1-specific_chaperone_1_[Source:ZFIN;Acc:ZDB-GENE-030131-2772]
ENSDARG00000063295	myh9a	ENSDARP00000124366	2.98110360177663	4.09411050903389	4.55278388798846	4.61493535230641	5.06872512092671	0.00503521111935165	0.000232690605771441	4.53377647268915e-05	3.35901116748403e-05	7.0752516429277e-06	myh9a	ENSDARG00000063295	ENSDART00000149823,ENSDART00000191701,ENSDART00000190269,ENSDART00000105232,ENSDART00000149899	ENSDARP00000124366,ENSDARP00000155459,ENSDARP00000150232,ENSDARP00000096003,	myh9a-202,myh9a-205,myh9a-204,myh9a-201,myh9a-203		protein_coding	myosin,_heavy_chain_9a,_non-muscle_[Source:ZFIN;Acc:ZDB-GENE-030131-5870]
ENSDARG00000102750	cdh1	ENSDARP00000131992	1.4883685417451	1.75080302506757	2.19991072380392	2.04762268058878	1.18214147821447	0.00583892176051064	0.000930398685200145	7.27325538100543e-05	0.00011782466167101	0.00433161832801585	cdh1	ENSDARG00000102750	ENSDART00000169211,ENSDART00000172179,ENSDART00000167882,ENSDART00000168890	ENSDARP00000131992,ENSDARP00000133971,ENSDARP00000137597,ENSDARP00000136579	cdh1-203,cdh1-204,cdh1-201,cdh1-202		protein_coding	cadherin_1,_type_1,_E-cadherin_(epithelial)_[Source:ZFIN;Acc:ZDB-GENE-010606-1]
